run_id,timestamp,entry_type,identifier,value
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:45,llm_indexing_generation_time_track,&quot;Q&quot;_Is_for_Quarry,1816.311
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:45,llm_indexing_input_tokens_track,&quot;Q&quot;_Is_for_Quarry,619
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:45,llm_indexing_output_tokens_track,&quot;Q&quot;_Is_for_Quarry,53
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:45,llm_indexing_cost_track,&quot;Q&quot;_Is_for_Quarry,0.00016268
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:47,chunk_count_track,&quot;Q&quot;_Is_for_Quarry,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:47,document_indexing_track,&quot;Q&quot;_Is_for_Quarry,4151.201
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:48,llm_indexing_generation_time_track,"10,000_metres",1109.971
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:48,llm_indexing_input_tokens_track,"10,000_metres",884
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:48,llm_indexing_output_tokens_track,"10,000_metres",56
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:48,llm_indexing_cost_track,"10,000_metres",0.0008419500000000001
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:49,chunk_count_track,"10,000_metres",1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:49,document_indexing_track,"10,000_metres",1954.248
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:51,llm_indexing_generation_time_track,122nd_SS-Standarte,2205.567
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:51,llm_indexing_input_tokens_track,122nd_SS-Standarte,595
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:51,llm_indexing_output_tokens_track,122nd_SS-Standarte,52
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:51,llm_indexing_cost_track,122nd_SS-Standarte,0.0005782500000000001
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:52,chunk_count_track,122nd_SS-Standarte,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:52,document_indexing_track,122nd_SS-Standarte,2552.596
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:54,llm_indexing_generation_time_track,18th_Independent_Spirit_Awards,2452.143
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:54,llm_indexing_input_tokens_track,18th_Independent_Spirit_Awards,715
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:54,llm_indexing_output_tokens_track,18th_Independent_Spirit_Awards,64
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:54,llm_indexing_cost_track,18th_Independent_Spirit_Awards,0.00058635
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:54,chunk_count_track,18th_Independent_Spirit_Awards,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:17:54,document_indexing_track,18th_Independent_Spirit_Awards,2596.177
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:18:00,llm_indexing_generation_time_track,1920_(film),5429.262
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:18:00,llm_indexing_input_tokens_track,1920_(film),1461
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:18:00,llm_indexing_output_tokens_track,1920_(film),54
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:18:00,llm_indexing_cost_track,1920_(film),0.0012505500000000002
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:18:02,llm_indexing_generation_time_track,1920_(film),7149.412
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:18:02,llm_indexing_input_tokens_track,1920_(film),1659
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:18:02,llm_indexing_output_tokens_track,1920_(film),161
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:18:02,llm_indexing_cost_track,1920_(film),0.00152325
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:18:03,chunk_count_track,1920_(film),2
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-OpenAnswer_03-02_17-17,2026-02-03 17:18:03,document_indexing_track,1920_(film),8415.430
