run_id,timestamp,entry_type,identifier,value
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:52,chunk_count_track,&quot;Q&quot;_Is_for_Quarry,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:52,document_indexing_track,&quot;Q&quot;_Is_for_Quarry,1114.789
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:52,chunk_count_track,"10,000_metres",1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:52,document_indexing_track,"10,000_metres",269.144
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:53,chunk_count_track,122nd_SS-Standarte,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:53,document_indexing_track,122nd_SS-Standarte,233.742
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:53,chunk_count_track,18th_Independent_Spirit_Awards,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:53,document_indexing_track,18th_Independent_Spirit_Awards,101.315
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:54,chunk_count_track,1920_(film),2
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:54,document_indexing_track,1920_(film),856.080
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:54,chunk_count_track,1920_(film_series),1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:54,document_indexing_track,1920_(film_series),195.526
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:54,chunk_count_track,1925_Birthday_Honours,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:54,document_indexing_track,1925_Birthday_Honours,191.289
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:54,chunk_count_track,1956_Night_Series_Cup,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:54,document_indexing_track,1956_Night_Series_Cup,84.284
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:55,chunk_count_track,1957_Indianapolis_500,2
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:55,document_indexing_track,1957_Indianapolis_500,511.744
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:55,chunk_count_track,1964_Georgia_Tech_Yellow_Jackets_football_team,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:55,document_indexing_track,1964_Georgia_Tech_Yellow_Jackets_football_team,185.731
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:55,chunk_count_track,1974_Texas_Tech_Red_Raiders_football_team,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:55,document_indexing_track,1974_Texas_Tech_Red_Raiders_football_team,187.312
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:55,chunk_count_track,1984_South_Asian_Games,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:55,document_indexing_track,1984_South_Asian_Games,217.049
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:55,chunk_count_track,1984_Tennessee_Volunteers_football_team,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:55,document_indexing_track,1984_Tennessee_Volunteers_football_team,189.086
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:55,chunk_count_track,1991_Mr._Olympia,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:55,document_indexing_track,1991_Mr._Olympia,184.264
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:56,chunk_count_track,1992–93_Charlotte_Hornets_season,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:56,document_indexing_track,1992–93_Charlotte_Hornets_season,235.284
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:56,chunk_count_track,1994_FA_Women's_Cup_Final,1
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:56,document_indexing_track,1994_FA_Women's_Cup_Final,216.308
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:57,chunk_count_track,1995–96_Manchester_United_F.C._season,2
HotpotQA_1k-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-HotpotQA-DAHR-beta_lexical_06-02_14-43,2026-02-06 14:44:57,document_indexing_track,1995–96_Manchester_United_F.C._season,730.843
