run_id,timestamp,entry_type,identifier,value
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:16,chunk_count_track,&#039;Massive intel failure by Mossad&#039;_ Hamas&#039; surprise attack on Israel shocks internet,2
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:16,document_indexing_track,&#039;Massive intel failure by Mossad&#039;_ Hamas&#039; surprise attack on Israel shocks internet,3704.266
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:17,chunk_count_track,"'Angels, demons, spirits and souls do exist,' says exorcist priest who warns against Ouija board use",2
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:17,document_indexing_track,"'Angels, demons, spirits and souls do exist,' says exorcist priest who warns against Ouija board use",609.240
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:18,chunk_count_track,"'In God We Trust' essential to America's future as national faith appears to wane, says Washington pastor",2
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:18,document_indexing_track,"'In God We Trust' essential to America's future as national faith appears to wane, says Washington pastor",712.377
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:18,chunk_count_track,'They seemed primed to take over'_ How the Great Dying doomed the 'beast tooth' and set the stage for the dawn of the dinosaurs,3
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:18,document_indexing_track,'They seemed primed to take over'_ How the Great Dying doomed the 'beast tooth' and set the stage for the dawn of the dinosaurs,603.486
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:19,chunk_count_track,'Too big to fail' Egypt faces economic crisis but has an anti-Gaza refugee policy. Israel and the U.S. hope that will change,2
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:19,document_indexing_track,'Too big to fail' Egypt faces economic crisis but has an anti-Gaza refugee policy. Israel and the U.S. hope that will change,586.617
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:19,chunk_count_track,"'We know far more about the deep ocean than the moon or Mars,' says explorer Jon Copley",2
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:19,document_indexing_track,"'We know far more about the deep ocean than the moon or Mars,' says explorer Jon Copley",493.302
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:20,chunk_count_track,10 Minute School aims to democratize education for Bangladeshi students,1
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:20,document_indexing_track,10 Minute School aims to democratize education for Bangladeshi students,627.904
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:20,chunk_count_track,10 scorching-hot discoveries made about the sun in 2023,2
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:20,document_indexing_track,10 scorching-hot discoveries made about the sun in 2023,547.079
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:21,chunk_count_track,"14 Best Deals_ TVs, Keyboards, Mice, Chargers, and Earbuds",2
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:21,document_indexing_track,"14 Best Deals_ TVs, Keyboards, Mice, Chargers, and Earbuds",420.122
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:21,chunk_count_track,200+ of the best deals from Amazon's Cyber Monday sale,2
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:21,document_indexing_track,200+ of the best deals from Amazon's Cyber Monday sale,376.903
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:22,chunk_count_track,"2023 Kentucky online sports betting sites_ Best legal sportsbooks, promos, bonuses, mobile apps, how to bet",4
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:22,document_indexing_track,"2023 Kentucky online sports betting sites_ Best legal sportsbooks, promos, bonuses, mobile apps, how to bet",869.408
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:22,chunk_count_track,"2023 NFL Week 11 injury roundup_ Rams WR Cooper Kupp, Seahawks RB Kenneth Walker III among stars to exit",2
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:22,document_indexing_track,"2023 NFL Week 11 injury roundup_ Rams WR Cooper Kupp, Seahawks RB Kenneth Walker III among stars to exit",350.806
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:23,chunk_count_track,2023 in social media_ the case for the fediverse,3
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:23,document_indexing_track,2023 in social media_ the case for the fediverse,512.887
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:24,chunk_count_track,"2024 NFL Mock Draft_ Bengals' Joe Burrow gets another playmaker; four QBs go in Round 1, but Pats opt for WR",3
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:24,document_indexing_track,"2024 NFL Mock Draft_ Bengals' Joe Burrow gets another playmaker; four QBs go in Round 1, but Pats opt for WR",632.791
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:24,chunk_count_track,"26-year-old with $145,000 in student debt can't afford Christmas. She's giving 'affordable gifts or combining gifts with my older sister'",2
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:24,document_indexing_track,"26-year-old with $145,000 in student debt can't afford Christmas. She's giving 'affordable gifts or combining gifts with my older sister'",434.129
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:24,chunk_count_track,3 Possible Opponents for CM Punk if He Returns to WWE at Survivor Series,2
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:24,document_indexing_track,3 Possible Opponents for CM Punk if He Returns to WWE at Survivor Series,369.197
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:26,chunk_count_track,41 Best Prime Day Apple Deals (2023),5
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:26,document_indexing_track,41 Best Prime Day Apple Deals (2023),1273.516
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:27,chunk_count_track,49ers cap space 2024_ Why Chase Young trade may not be a pure rental for San Francisco,2
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:27,document_indexing_track,49ers cap space 2024_ Why Chase Young trade may not be a pure rental for San Francisco,915.979
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:27,chunk_count_track,"5 myths about ketamine, the drug tied to Matthew Perry's death, according to doctors",2
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:27,document_indexing_track,"5 myths about ketamine, the drug tied to Matthew Perry's death, according to doctors",554.217
MultiHopRAG-DocAwareHybridRAG-OpenRouter(openrouter)-NoGen-MultihopRAG-DAHR-Jina_v3_06-02_12-28,2026-02-06 12:29:28,chunk_count_track,5 things to know before watching the Five Nights at Freddy’s movie,2
